Loc1Key,Loc1Lat,Loc1Lon,BestCMI,BestKey,BestLat,BestLon
68472,-42.825,172.875,0.902069,27186,47.3,-0.3
68473,-42.825,172.925,0.891215,27186,47.3,-0.3
68474,-42.825,172.975,0.906529,26930,48.3,-1.3
68475,-42.825,173.025,0.903128,26926,48.3,-0.3
68476,-42.825,173.075,0.882822,26930,48.3,-1.3
68477,-42.825,173.125,0.887437,28099,50.8,-2.8
68478,-42.825,173.175,0.887357,28099,50.8,-2.8
68479,-42.825,173.225,0.876367,27190,47.3,-1.3
68480,-42.825,173.275,0.878762,27190,47.3,-1.3
68481,-42.825,173.325,0.881942,26930,48.3,-1.3
68482,-42.875,170.825,0.56257,,,
68483,-42.875,170.875,0.552349,,,
68484,-42.875,170.925,0.545068,,,
68485,-42.875,170.975,0.531714,,,
68486,-42.875,171.025,0.537811,,,
68487,-42.875,171.075,0.522677,,,
68488,-42.875,171.125,0.481553,,,
68489,-42.875,171.175,0.432521,28167,50.8,5.8
68490,-42.875,171.225,0.408873,,,
68491,-42.875,171.275,0.357578,28166,50.8,5.3
68492,-42.875,171.325,0.354671,28166,50.8,5.3
68493,-42.875,171.375,0.355979,28166,50.8,5.3
68494,-42.875,171.425,0.355962,28166,50.8,5.3
68495,-42.875,171.475,0.374567,,,
68496,-42.875,171.525,0.433097,,,
68497,-42.875,171.575,0.462802,,,
68498,-42.875,171.625,0.462991,,,
68499,-42.875,171.675,0.473001,,,
68500,-42.875,171.725,0.494871,,,
68501,-42.875,171.775,0.551211,,,
68502,-42.875,171.825,0.604294,,,
68503,-42.875,171.875,0.61882,,,
68504,-42.875,171.925,0.65703,,,
68505,-42.875,171.975,0.675159,,,
68506,-42.875,172.025,0.672667,,,
68507,-42.875,172.075,0.686083,,,
68508,-42.875,172.125,0.719887,,,
68509,-42.875,172.175,0.789543,27016,51.8,-4.3
68510,-42.875,172.225,0.800422,28417,53.8,-2.3
68511,-42.875,172.275,0.822656,28417,53.8,-2.3
68512,-42.875,172.325,0.828559,26916,47.8,5.8
68513,-42.875,172.375,0.827951,26916,47.8,5.8
68514,-42.875,172.425,0.847905,26916,47.8,5.8
68515,-42.875,172.475,0.866699,26916,47.8,5.8
68516,-42.875,172.525,0.872536,27788,48.8,4.8
68517,-42.875,172.575,0.885714,26926,48.3,-0.3
68518,-42.875,172.625,0.889597,27215,47.3,2.8
68519,-42.875,172.675,0.900161,27186,47.3,-0.3
68520,-42.875,172.725,0.888073,27186,47.3,-0.3
68521,-42.875,172.775,0.883698,27186,47.3,-0.3
68522,-42.875,172.825,0.895294,27719,48.8,1.8
68523,-42.875,172.875,0.9047,27186,47.3,-0.3
68524,-42.875,172.925,0.894572,26930,48.3,-1.3
68525,-42.875,172.975,0.900445,26930,48.3,-1.3
68526,-42.875,173.025,0.896771,27190,47.3,-1.3
68527,-42.875,173.075,0.88228,27190,47.3,-1.3
68528,-42.875,173.125,0.893801,28099,50.8,-2.8
68529,-42.875,173.175,0.871592,28099,50.8,-2.8
68530,-42.875,173.225,0.866081,27190,47.3,-1.3
68531,-42.875,173.275,0.877099,28099,50.8,-2.8
68532,-42.925,170.775,0.552129,,,
68533,-42.925,170.825,0.553741,,,
68534,-42.925,170.875,0.513975,,,
68535,-42.925,170.925,0.498411,,,
68536,-42.925,170.975,0.488987,,,
68537,-42.925,171.025,0.516185,,,
68538,-42.925,171.075,0.475575,,,
68539,-42.925,171.125,0.409618,28167,50.8,5.8
68540,-42.925,171.175,0.370184,28166,50.8,5.3
68541,-42.925,171.225,0.350645,28166,50.8,5.3
68542,-42.925,171.275,0.32991,28185,50.8,8.3
68543,-42.925,171.325,0.35495,28166,50.8,5.3
68544,-42.925,171.375,0.342865,28185,50.8,8.3
68545,-42.925,171.425,0.381441,28167,50.8,5.8
68546,-42.925,171.475,0.399839,,,
68547,-42.925,171.525,0.441183,,,
68548,-42.925,171.575,0.471372,,,
68549,-42.925,171.625,0.487553,,,
68550,-42.925,171.675,0.54135,,,
68551,-42.925,171.725,0.612213,,,
68552,-42.925,171.775,0.664409,,,
68553,-42.925,171.825,0.71539,,,
68554,-42.925,171.875,0.723529,,,
68555,-42.925,171.925,0.718284,,,
Loc1Key,Loc1Lat,Loc1Lon,BestCMI,BestKey,BestLat,BestLon
68556,-42.925,171.975,0.705908,29520,57.3,-6.3
68557,-42.925,172.025,0.717095,27016,51.8,-4.3
68558,-42.925,172.075,0.802712,27016,51.8,-4.3
68559,-42.925,172.125,0.820931,28417,53.8,-2.3
68560,-42.925,172.175,0.830927,28417,53.8,-2.3
68561,-42.925,172.225,0.823228,28417,53.8,-2.3
68562,-42.925,172.275,0.825384,28417,53.8,-2.3
68563,-42.925,172.325,0.841619,26916,47.8,5.8
68564,-42.925,172.375,0.836709,26916,47.8,5.8
68565,-42.925,172.425,0.854481,26916,47.8,5.8
68566,-42.925,172.475,0.870708,28122,50.8,3.8
68567,-42.925,172.525,0.888974,26926,48.3,-0.3
68568,-42.925,172.575,0.892494,27215,47.3,2.8
68569,-42.925,172.625,0.900113,27186,47.3,-0.3
68570,-42.925,172.675,0.891945,27186,47.3,-0.3
68571,-42.925,172.725,0.883668,27186,47.3,-0.3
68572,-42.925,172.775,0.894352,27076,52.3,-0.3
68573,-42.925,172.825,0.893191,27719,48.8,1.8
68574,-42.925,172.875,0.905142,27186,47.3,-0.3
68575,-42.925,172.925,0.891909,27186,47.3,-0.3
68576,-42.925,172.975,0.898812,26930,48.3,-1.3
68577,-42.925,173.025,0.907299,26930,48.3,-1.3
68578,-42.925,173.075,0.885669,26930,48.3,-1.3
68579,-42.925,173.125,0.894195,28099,50.8,-2.8
68580,-42.925,173.175,0.868932,28099,50.8,-2.8
68581,-42.925,173.225,0.868121,28099,50.8,-2.8
68582,-42.975,170.675,0.560724,,,
68583,-42.975,170.725,0.542467,,,
68584,-42.975,170.775,0.552741,,,
68585,-42.975,170.825,0.519932,,,
68586,-42.975,170.875,0.448099,,,
68587,-42.975,170.925,0.424806,,,
68588,-42.975,170.975,0.419096,,,
68589,-42.975,171.025,0.4199,28167,50.8,5.8
68590,-42.975,171.075,0.406426,,,
68591,-42.975,171.125,0.349044,28166,50.8,5.3
68592,-42.975,171.175,0.335254,28185,50.8,8.3
68593,-42.975,171.225,0.356362,28166,50.8,5.3
68594,-42.975,171.275,0.363915,28185,50.8,8.3
68595,-42.975,171.325,0.41998,,,
68596,-42.975,171.375,0.459701,,,
68597,-42.975,171.425,0.493351,,,
68598,-42.975,171.475,0.47523,,,
68599,-42.975,171.525,0.502721,,,
68600,-42.975,171.575,0.493041,,,
68601,-42.975,171.625,0.567925,,,
68602,-42.975,171.675,0.677567,,,
68603,-42.975,171.725,0.721712,27016,51.8,-4.3
68604,-42.975,171.775,0.786235,27016,51.8,-4.3
68605,-42.975,171.825,0.815082,27016,51.8,-4.3
68606,-42.975,171.875,0.805559,27016,51.8,-4.3
68607,-42.975,171.925,0.800612,28417,53.8,-2.3
68608,-42.975,171.975,0.836514,28417,53.8,-2.3
68609,-42.975,172.025,0.816078,27686,48.3,-4.3
68610,-42.975,172.075,0.825437,27686,48.3,-4.3
68611,-42.975,172.125,0.837586,28417,53.8,-2.3
68612,-42.975,172.175,0.833182,28417,53.8,-2.3
68613,-42.975,172.225,0.836151,28417,53.8,-2.3
68614,-42.975,172.275,0.832978,26916,47.8,5.8
68615,-42.975,172.325,0.826126,28097,50.8,-2.3
68616,-42.975,172.375,0.839082,26916,47.8,5.8
68617,-42.975,172.425,0.86328,26916,47.8,5.8
68618,-42.975,172.475,0.885959,27788,48.8,4.8
68619,-42.975,172.525,0.896658,27401,46.8,2.3
68620,-42.975,172.575,0.89153,27186,47.3,-0.3
68621,-42.975,172.625,0.90139,27186,47.3,-0.3
68622,-42.975,172.675,0.897908,27186,47.3,-0.3
68623,-42.975,172.725,0.891545,27719,48.8,1.8
68624,-42.975,172.775,0.891394,27719,48.8,1.8
68625,-42.975,172.825,0.897584,27186,47.3,-0.3
68626,-42.975,172.875,0.903149,27186,47.3,-0.3
68627,-42.975,172.925,0.894159,27186,47.3,-0.3
68628,-42.975,172.975,0.90123,26930,48.3,-1.3
68629,-42.975,173.025,0.90847,26930,48.3,-1.3
68630,-42.975,173.075,0.896641,26930,48.3,-1.3
68631,-42.975,173.125,0.876007,26930,48.3,-1.3
68632,-42.975,173.175,0.867588,28099,50.8,-2.8
68633,-43.025,170.575,0.565213,,,
68634,-43.025,170.625,0.551634,,,
68635,-43.025,170.675,0.536979,,,
68636,-43.025,170.725,0.500092,,,
68637,-43.025,170.775,0.509681,,,
68638,-43.025,170.825,0.448827,,,
68639,-43.025,170.875,0.399541,28167,50.8,5.8
68640,-43.025,170.925,0.366688,28166,50.8,5.3
68641,-43.025,170.975,0.341355,28185,50.8,8.3
68642,-43.025,171.025,0.372091,28166,50.8,5.3
68643,-43.025,171.075,0.386692,28166,50.8,5.3
68644,-43.025,171.125,0.342029,28185,50.8,8.3
68645,-43.025,171.175,0.365057,28185,50.8,8.3
68646,-43.025,171.225,0.452661,,,
68647,-43.025,171.275,0.498174,,,
68648,-43.025,171.325,0.513675,,,
68649,-43.025,171.375,0.483429,,,
68650,-43.025,171.425,0.482111,,,
68651,-43.025,171.475,0.512191,,,
68652,-43.025,171.525,0.519211,,,
68653,-43.025,171.575,0.562221,,,
68654,-43.025,171.625,0.644778,,,
68655,-43.025,171.675,0.774606,27016,51.8,-4.3
68656,-43.025,171.725,0.807387,27016,51.8,-4.3
68657,-43.025,171.775,0.820194,28417,53.8,-2.3
68658,-43.025,171.825,0.827314,27686,48.3,-4.3
68659,-43.025,171.875,0.822633,27686,48.3,-4.3
68660,-43.025,171.925,0.822123,27686,48.3,-4.3
68661,-43.025,171.975,0.820592,28417,53.8,-2.3
68662,-43.025,172.025,0.820804,28417,53.8,-2.3
68663,-43.025,172.075,0.824756,28417,53.8,-2.3
68664,-43.025,172.125,0.828876,28417,53.8,-2.3
68665,-43.025,172.175,0.825161,28417,53.8,-2.3
68666,-43.025,172.225,0.8028,28417,53.8,-2.3
68667,-43.025,172.275,0.831872,28097,50.8,-2.3
68668,-43.025,172.325,0.846677,26916,47.8,5.8
68669,-43.025,172.375,0.855499,26916,47.8,5.8
68670,-43.025,172.425,0.871642,26916,47.8,5.8
68671,-43.025,172.475,0.888659,26926,48.3,-0.3
68672,-43.025,172.525,0.896526,27401,46.8,2.3
68673,-43.025,172.575,0.887787,26874,52.8,-2.8
68674,-43.025,172.625,0.892572,27186,47.3,-0.3
68675,-43.025,172.675,0.902065,27186,47.3,-0.3
68676,-43.025,172.725,0.897103,27186,47.3,-0.3
68677,-43.025,172.775,0.890255,27186,47.3,-0.3
68678,-43.025,172.825,0.894879,27186,47.3,-0.3
68679,-43.025,172.875,0.902217,27186,47.3,-0.3
68680,-43.025,172.925,0.897192,27186,47.3,-0.3
68681,-43.025,172.975,0.897858,26930,48.3,-1.3
68682,-43.025,173.025,0.911067,26930,48.3,-1.3
68683,-43.025,173.075,0.891872,27190,47.3,-1.3
68684,-43.075,170.425,0.572533,,,
68685,-43.075,170.475,0.568589,,,
68686,-43.075,170.525,0.551017,,,
68687,-43.075,170.575,0.549965,,,
68688,-43.075,170.625,0.526267,,,
68689,-43.075,170.675,0.54657,,,
68690,-43.075,170.725,0.473812,,,
68691,-43.075,170.775,0.437748,,,
68692,-43.075,170.825,0.394203,28167,50.8,5.8
68693,-43.075,170.875,0.354503,28166,50.8,5.3
68694,-43.075,170.925,0.330041,28185,50.8,8.3
68695,-43.075,170.975,0.337596,28185,50.8,8.3
68696,-43.075,171.025,0.375496,28166,50.8,5.3
68697,-43.075,171.075,0.406218,,,
68698,-43.075,171.125,0.464727,,,
68699,-43.075,171.175,0.472557,,,
68700,-43.075,171.225,0.510836,,,
68701,-43.075,171.275,0.577245,,,
68702,-43.075,171.325,0.603831,,,
68703,-43.075,171.375,0.585622,,,
68704,-43.075,171.425,0.541968,,,
68705,-43.075,171.475,0.554886,,,
68706,-43.075,171.525,0.56664,,,
68707,-43.075,171.575,0.608746,,,
68708,-43.075,171.625,0.708934,,,
68709,-43.075,171.675,0.740874,28417,53.8,-2.3
68710,-43.075,171.725,0.809072,27016,51.8,-4.3
68711,-43.075,171.775,0.811525,27686,48.3,-4.3
68712,-43.075,171.825,0.819237,26916,47.8,5.8
68713,-43.075,171.875,0.827059,26916,47.8,5.8
68714,-43.075,171.925,0.829582,26916,47.8,5.8
68715,-43.075,171.975,0.817624,27686,48.3,-4.3
68716,-43.075,172.025,0.816753,28417,53.8,-2.3
68717,-43.075,172.075,0.831704,28417,53.8,-2.3
68718,-43.075,172.125,0.823888,27686,48.3,-4.3
68719,-43.075,172.175,0.841316,26916,47.8,5.8
68720,-43.075,172.225,0.843393,26916,47.8,5.8
68721,-43.075,172.275,0.846606,26916,47.8,5.8
68722,-43.075,172.325,0.855843,26916,47.8,5.8
68723,-43.075,172.375,0.86899,26916,47.8,5.8
68724,-43.075,172.425,0.866026,26916,47.8,5.8
68725,-43.075,172.475,0.875377,28122,50.8,3.8
68726,-43.075,172.525,0.889964,26926,48.3,-0.3
68727,-43.075,172.575,0.894504,26930,48.3,-1.3
68728,-43.075,172.625,0.894209,27186,47.3,-0.3
68729,-43.075,172.675,0.901106,27186,47.3,-0.3
68730,-43.075,172.725,0.898224,27186,47.3,-0.3
68731,-43.075,172.775,0.895304,27186,47.3,-0.3
68732,-43.075,172.825,0.903057,27186,47.3,-0.3
68733,-43.075,172.875,0.898988,27186,47.3,-0.3
68734,-43.075,172.925,0.897773,26930,48.3,-1.3
68735,-43.075,172.975,0.898048,26930,48.3,-1.3
68736,-43.125,170.275,0.575556,,,
68737,-43.125,170.325,0.573783,,,
68738,-43.125,170.375,0.564059,,,
68739,-43.125,170.425,0.553663,,,
68740,-43.125,170.475,0.543011,,,
68741,-43.125,170.525,0.546781,,,
68742,-43.125,170.575,0.514016,,,
68743,-43.125,170.625,0.506531,,,
68744,-43.125,170.675,0.505929,,,
68745,-43.125,170.725,0.407065,28167,50.8,5.8
68746,-43.125,170.775,0.368364,28167,50.8,5.8
68747,-43.125,170.825,0.336794,28185,50.8,8.3
68748,-43.125,170.875,0.322276,28185,50.8,8.3
68749,-43.125,170.925,0.330195,28185,50.8,8.3
68750,-43.125,170.975,0.365518,28166,50.8,5.3
68751,-43.125,171.025,0.427762,,,
68752,-43.125,171.075,0.473524,,,
68753,-43.125,171.125,0.481252,,,
68754,-43.125,171.175,0.519711,,,
68755,-43.125,171.225,0.548275,,,
68756,-43.125,171.275,0.602755,,,
68757,-43.125,171.325,0.59838,,,
68758,-43.125,171.375,0.643459,,,
68759,-43.125,171.425,0.635282,,,
68760,-43.125,171.475,0.674909,,,
68761,-43.125,171.525,0.667142,,,
68762,-43.125,171.575,0.636957,,,
68763,-43.125,171.625,0.727147,,,
68764,-43.125,171.675,0.722915,28417,53.8,-2.3
68765,-43.125,171.725,0.79508,27016,51.8,-4.3
68766,-43.125,171.775,0.809605,28417,53.8,-2.3
68767,-43.125,171.825,0.814228,28417,53.8,-2.3
68768,-43.125,171.875,0.829454,26916,47.8,5.8
68769,-43.125,171.925,0.832734,26916,47.8,5.8
68770,-43.125,171.975,0.810463,27686,48.3,-4.3
68771,-43.125,172.025,0.821609,28417,53.8,-2.3
68772,-43.125,172.075,0.821614,26916,47.8,5.8
68773,-43.125,172.125,0.841908,26916,47.8,5.8
68774,-43.125,172.175,0.839519,26916,47.8,5.8
68775,-43.125,172.225,0.842792,26916,47.8,5.8
68776,-43.125,172.275,0.845096,26916,47.8,5.8
68777,-43.125,172.325,0.867107,26916,47.8,5.8
68778,-43.125,172.375,0.875053,26916,47.8,5.8
68779,-43.125,172.425,0.86998,28097,50.8,-2.3
68780,-43.125,172.475,0.879204,28097,50.8,-2.3
68781,-43.125,172.525,0.881878,28122,50.8,3.8
68782,-43.125,172.575,0.891865,26926,48.3,-0.3
68783,-43.125,172.625,0.895616,26930,48.3,-1.3
68784,-43.125,172.675,0.900446,27186,47.3,-0.3
68785,-43.125,172.725,0.899517,27186,47.3,-0.3
68786,-43.125,172.775,0.894038,27186,47.3,-0.3
68787,-43.125,172.825,0.898511,27186,47.3,-0.3
68788,-43.175,170.225,0.564663,,,
68789,-43.175,170.275,0.554412,,,
68790,-43.175,170.325,0.542245,,,
68791,-43.175,170.375,0.532593,,,
68792,-43.175,170.425,0.518727,,,
68793,-43.175,170.475,0.514908,,,
68794,-43.175,170.525,0.502189,,,
68795,-43.175,170.575,0.519876,,,
68796,-43.175,170.625,0.467026,,,
68797,-43.175,170.675,0.422581,,,
68798,-43.175,170.725,0.339461,28185,50.8,8.3
68799,-43.175,170.775,0.330371,28185,50.8,8.3
68800,-43.175,170.825,0.316868,28185,50.8,8.3
68801,-43.175,170.875,0.319316,28185,50.8,8.3
68802,-43.175,170.925,0.334759,28185,50.8,8.3
68803,-43.175,170.975,0.420854,,,
68804,-43.175,171.025,0.450036,,,
68805,-43.175,171.075,0.536614,,,
68806,-43.175,171.125,0.5425,,,
68807,-43.175,171.175,0.518254,,,
68808,-43.175,171.225,0.592612,,,
68809,-43.175,171.275,0.662166,,,
68810,-43.175,171.325,0.729578,,,
68811,-43.175,171.375,0.727902,27016,51.8,-4.3
68812,-43.175,171.425,0.769038,27016,51.8,-4.3
68813,-43.175,171.475,0.785347,27016,51.8,-4.3
68814,-43.175,171.525,0.779086,27016,51.8,-4.3
68815,-43.175,171.575,0.721089,27016,51.8,-4.3
68816,-43.175,171.625,0.72289,28417,53.8,-2.3
68817,-43.175,171.675,0.803366,28417,53.8,-2.3
68818,-43.175,171.725,0.800453,27016,51.8,-4.3
68819,-43.175,171.775,0.803116,28417,53.8,-2.3
68820,-43.175,171.825,0.813857,28417,53.8,-2.3
68821,-43.175,171.875,0.804358,27686,48.3,-4.3
68822,-43.175,171.925,0.827208,26916,47.8,5.8
68823,-43.175,171.975,0.830981,26916,47.8,5.8
68824,-43.175,172.025,0.811507,28097,50.8,-2.3
68825,-43.175,172.075,0.836426,26916,47.8,5.8
68826,-43.175,172.125,0.836478,26916,47.8,5.8
68827,-43.175,172.175,0.836866,26916,47.8,5.8
68828,-43.175,172.225,0.835434,26916,47.8,5.8
68829,-43.175,172.275,0.855054,26916,47.8,5.8
68830,-43.175,172.325,0.864235,26916,47.8,5.8
68831,-43.175,172.375,0.874619,26916,47.8,5.8
68832,-43.175,172.425,0.863278,26916,47.8,5.8
68833,-43.175,172.475,0.866269,26916,47.8,5.8
68834,-43.175,172.525,0.864516,28097,50.8,-2.3
68835,-43.175,172.575,0.885202,26926,48.3,-0.3
68836,-43.175,172.625,0.894268,26930,48.3,-1.3
68837,-43.175,172.675,0.904368,27186,47.3,-0.3
68838,-43.175,172.725,0.892855,27186,47.3,-0.3
68839,-43.175,172.775,0.881816,27186,47.3,-0.3
68840,-43.225,170.175,0.544402,,,
68841,-43.225,170.225,0.535675,,,
68842,-43.225,170.275,0.529284,,,
68843,-43.225,170.325,0.516412,,,
68844,-43.225,170.375,0.494321,,,
68845,-43.225,170.425,0.482215,,,
68846,-43.225,170.475,0.489846,,,
68847,-43.225,170.525,0.47204,,,
68848,-43.225,170.575,0.484968,,,
68849,-43.225,170.625,0.477184,,,
68850,-43.225,170.675,0.421121,,,
68851,-43.225,170.725,0.3974,28166,50.8,5.3
68852,-43.225,170.775,0.371452,28166,50.8,5.3
68853,-43.225,170.825,0.37198,28167,50.8,5.8
68854,-43.225,170.875,0.374858,,,
68855,-43.225,170.925,0.376438,,,
68856,-43.225,170.975,0.492136,,,
68857,-43.225,171.025,0.501097,,,
68858,-43.225,171.075,0.508711,,,
68859,-43.225,171.125,0.550831,,,
68860,-43.225,171.175,0.596509,,,
68861,-43.225,171.225,0.73023,,,
68862,-43.225,171.275,0.757795,27016,51.8,-4.3
68863,-43.225,171.325,0.73338,28417,53.8,-2.3
68864,-43.225,171.375,0.819396,27016,51.8,-4.3
68865,-43.225,171.425,0.797643,27016,51.8,-4.3
68866,-43.225,171.475,0.809702,28589,53.3,-4.3
68867,-43.225,171.525,0.805371,28417,53.8,-2.3
68868,-43.225,171.575,0.816267,27016,51.8,-4.3
68869,-43.225,171.625,0.784238,28417,53.8,-2.3
68870,-43.225,171.675,0.822397,28417,53.8,-2.3
68871,-43.225,171.725,0.825362,26916,47.8,5.8
68872,-43.225,171.775,0.811641,27686,48.3,-4.3
68873,-43.225,171.825,0.809034,28417,53.8,-2.3
68874,-43.225,171.875,0.81804,28417,53.8,-2.3
68875,-43.225,171.925,0.829269,26916,47.8,5.8
68876,-43.225,171.975,0.830744,26916,47.8,5.8
68877,-43.225,172.025,0.841379,26916,47.8,5.8
68878,-43.225,172.075,0.814769,26916,47.8,5.8
68879,-43.225,172.125,0.841508,26916,47.8,5.8
68880,-43.225,172.175,0.849272,26916,47.8,5.8
68881,-43.225,172.225,0.845218,26916,47.8,5.8
68882,-43.225,172.275,0.850947,26916,47.8,5.8
68883,-43.225,172.325,0.869388,26916,47.8,5.8
68884,-43.225,172.375,0.859277,26916,47.8,5.8
68885,-43.225,172.425,0.865414,28097,50.8,-2.3
68886,-43.225,172.475,0.861785,28097,50.8,-2.3
68887,-43.225,172.525,0.864863,28097,50.8,-2.3
68888,-43.225,172.575,0.883395,27788,48.8,4.8
68889,-43.225,172.625,0.895498,26930,48.3,-1.3
68890,-43.225,172.675,0.897622,27186,47.3,-0.3
68891,-43.225,172.725,0.883821,27186,47.3,-0.3
68892,-43.275,170.125,0.517172,,,
68893,-43.275,170.175,0.5181,,,
68894,-43.275,170.225,0.498364,,,
68895,-43.275,170.275,0.487029,,,
68896,-43.275,170.325,0.456351,,,
68897,-43.275,170.375,0.45622,,,
68898,-43.275,170.425,0.457455,,,
68899,-43.275,170.475,0.472243,,,
68900,-43.275,170.525,0.379723,,,
68901,-43.275,170.575,0.410435,,,
68902,-43.275,170.625,0.347394,28185,50.8,8.3
68903,-43.275,170.675,0.357604,28167,50.8,5.8
68904,-43.275,170.725,0.338385,28185,50.8,8.3
68905,-43.275,170.775,0.354735,28166,50.8,5.3
68906,-43.275,170.825,0.365015,,,
68907,-43.275,170.875,0.362465,,,
68908,-43.275,170.925,0.47077,,,
68909,-43.275,170.975,0.501967,,,
68910,-43.275,171.025,0.531854,,,
68911,-43.275,171.075,0.552781,,,
68912,-43.275,171.125,0.609111,,,
68913,-43.275,171.175,0.732149,,,
68914,-43.275,171.225,0.789868,27016,51.8,-4.3
68915,-43.275,171.275,0.799865,28589,53.3,-4.3
68916,-43.275,171.325,0.82941,27686,48.3,-4.3
68917,-43.275,171.375,0.834262,27686,48.3,-4.3
68918,-43.275,171.425,0.831999,28097,50.8,-2.3
68919,-43.275,171.475,0.826247,26916,47.8,5.8
68920,-43.275,171.525,0.831904,28097,50.8,-2.3
68921,-43.275,171.575,0.830264,27686,48.3,-4.3
68922,-43.275,171.625,0.772552,28417,53.8,-2.3
68923,-43.275,171.675,0.815651,27686,48.3,-4.3
68924,-43.275,171.725,0.811029,27686,48.3,-4.3
68925,-43.275,171.775,0.811729,28417,53.8,-2.3
68926,-43.275,171.825,0.816202,28417,53.8,-2.3
68927,-43.275,171.875,0.832321,26916,47.8,5.8
68928,-43.275,171.925,0.835246,26916,47.8,5.8
68929,-43.275,171.975,0.836198,26916,47.8,5.8
68930,-43.275,172.025,0.838961,26916,47.8,5.8
68931,-43.275,172.075,0.840532,26916,47.8,5.8
68932,-43.275,172.125,0.846461,26916,47.8,5.8
68933,-43.275,172.175,0.853342,26916,47.8,5.8
68934,-43.275,172.225,0.852719,26916,47.8,5.8
68935,-43.275,172.275,0.864354,26916,47.8,5.8
68936,-43.275,172.325,0.860296,27788,48.8,4.8
68937,-43.275,172.375,0.875316,27788,48.8,4.8
68938,-43.275,172.425,0.875539,27788,48.8,4.8
68939,-43.275,172.475,0.870046,27788,48.8,4.8
68940,-43.275,172.525,0.874725,27788,48.8,4.8
68941,-43.275,172.575,0.897459,26926,48.3,-0.3
68942,-43.275,172.625,0.90191,27186,47.3,-0.3
68943,-43.275,172.675,0.891253,27186,47.3,-0.3
68944,-43.325,170.075,0.488667,,,
68945,-43.325,170.125,0.48936,,,
68946,-43.325,170.175,0.47483,,,
68947,-43.325,170.225,0.463716,,,
68948,-43.325,170.275,0.462157,,,
68949,-43.325,170.325,0.420305,,,
68950,-43.325,170.375,0.450233,,,
68951,-43.325,170.425,0.415008,28167,50.8,5.8
68952,-43.325,170.475,0.441795,,,
68953,-43.325,170.525,0.409424,,,
68954,-43.325,170.575,0.360563,28185,50.8,8.3
68955,-43.325,170.625,0.317543,28185,50.8,8.3
68956,-43.325,170.675,0.308944,28185,50.8,8.3
68957,-43.325,170.725,0.288704,27882,49.8,11.8
68958,-43.325,170.775,0.334811,28185,50.8,8.3
68959,-43.325,170.825,0.351521,28185,50.8,8.3
68960,-43.325,170.875,0.409892,,,
68961,-43.325,170.925,0.409826,,,
68962,-43.325,170.975,0.402796,,,
68963,-43.325,171.025,0.508304,,,
68964,-43.325,171.075,0.575871,,,
68965,-43.325,171.125,0.71937,,,
68966,-43.325,171.175,0.782716,27016,51.8,-4.3
68967,-43.325,171.225,0.82111,27016,51.8,-4.3
68968,-43.325,171.275,0.813717,27016,51.8,-4.3
68969,-43.325,171.325,0.82142,27686,48.3,-4.3
68970,-43.325,171.375,0.854318,28097,50.8,-2.3
68971,-43.325,171.425,0.868815,28122,50.8,3.8
68972,-43.325,171.475,0.874425,28097,50.8,-2.3
68973,-43.325,171.525,0.86783,28122,50.8,3.8
68974,-43.325,171.575,0.84697,26916,47.8,5.8
68975,-43.325,171.625,0.812006,28417,53.8,-2.3
68976,-43.325,171.675,0.809643,27686,48.3,-4.3
68977,-43.325,171.725,0.819525,27686,48.3,-4.3
68978,-43.325,171.775,0.825066,26916,47.8,5.8
68979,-43.325,171.825,0.837758,26916,47.8,5.8
68980,-43.325,171.875,0.846744,26916,47.8,5.8
68981,-43.325,171.925,0.853891,26916,47.8,5.8
68982,-43.325,171.975,0.855664,26771,45.3,4.8
68983,-43.325,172.025,0.855681,26916,47.8,5.8
68984,-43.325,172.075,0.852059,26771,45.3,4.8
68985,-43.325,172.125,0.854186,26771,45.3,4.8
68986,-43.325,172.175,0.865929,26771,45.3,4.8
68987,-43.325,172.225,0.862299,27788,48.8,4.8
68988,-43.325,172.275,0.872977,27788,48.8,4.8
68989,-43.325,172.325,0.881214,27788,48.8,4.8
68990,-43.325,172.375,0.886358,27788,48.8,4.8
68991,-43.325,172.425,0.885229,27788,48.8,4.8
68992,-43.325,172.475,0.891877,26926,48.3,-0.3
68993,-43.325,172.525,0.899818,26930,48.3,-1.3
68994,-43.325,172.575,0.903184,27186,47.3,-0.3
68995,-43.325,172.625,0.891109,27186,47.3,-0.3
68996,-43.325,172.675,0.886547,27186,47.3,-0.3
68997,-43.375,169.975,0.481295,,,
68998,-43.375,170.025,0.491469,,,
68999,-43.375,170.075,0.499064,,,
69000,-43.375,170.125,0.464534,,,
69001,-43.375,170.175,0.439724,,,
69002,-43.375,170.225,0.410349,28167,50.8,5.8
69003,-43.375,170.275,0.416955,,,
69004,-43.375,170.325,0.383932,,,
69005,-43.375,170.375,0.416805,,,
69006,-43.375,170.425,0.395672,28167,50.8,5.8
69007,-43.375,170.475,0.393316,28167,50.8,5.8
69008,-43.375,170.525,0.404863,,,
69009,-43.375,170.575,0.394789,28167,50.8,5.8
69010,-43.375,170.625,0.329455,28185,50.8,8.3
69011,-43.375,170.675,0.338566,28185,50.8,8.3
69012,-43.375,170.725,0.351952,,,
69013,-43.375,170.775,0.427419,,,
69014,-43.375,170.825,0.380596,,,
69015,-43.375,170.875,0.436016,,,
69016,-43.375,170.925,0.497242,,,
69017,-43.375,170.975,0.451852,,,
